"species","k","Linf","L0","LT_max","Prof_min","Prof_max","Rango_prof","Región","Profundidad"
"Z.brevicaudata",0.0836959199306098,1100.87647463009,221.6,1330,25,350,325,"Altura",75
"Z.brevicaudata",0.0839058723300176,1122.82491381713,221.6,1330,25,350,325,"Altura",83
"Z.brevicaudata",0.0829896035131991,1080.09875870599,221.6,1330,25,350,325,"Altura",82
"Z.brevicaudata",0.0762414823081795,1180.75678775472,221.6,1330,25,350,325,"Altura",76
"Z.brevicaudata",0.0873187802139438,1249.14761552133,221.6,1330,25,350,325,"Altura",94
"Z.brevicaudata",0.099737225649098,1104.02632122276,221.6,1330,25,350,325,"Altura",72
"Z.brevicaudata",0.0858598221650301,1060.46462006321,221.6,1330,25,350,325,"Altura",84
"Z.brevicaudata",0.0752020847505814,1097.77183773975,221.6,1330,25,350,325,"Altura",123
"Z.brevicaudata",0.0831330644107629,1135.88266495708,221.6,1330,25,350,325,"Altura",101
"Z.brevicaudata",0.094767597554367,1131.93577078837,221.6,1330,25,350,325,"Altura",83
"Z.brevicaudata",0.0740998509333824,1074.49628020012,221.6,1330,25,350,325,"Altura",83
"Z.brevicaudata",0.0917522534716259,1118.28680115241,221.6,1330,25,350,325,"Altura",100
"Z.brevicaudata",0.0949271809245528,1120.82119172604,221.6,1330,25,350,325,"Altura",84
"Z.brevicaudata",0.0849012963818353,1077.97700554095,221.6,1330,25,350,325,"Altura",98
"Z.brevicaudata",0.0935970046215039,1122.12558038384,221.6,1330,25,350,325,"Altura",88
"Z.brevicaudata",0.0711755685779009,1094.81101713186,221.6,1330,25,350,325,"Altura",84
"Z.brevicaudata",0.109126475004492,1066.29463874657,221.6,1330,25,350,325,"Altura",54
"Z.brevicaudata",0.0885614643332614,1064.87941904872,221.6,1330,25,350,325,"Altura",85
"Z.brevicaudata",0.0816733982895559,1133.7728867546,221.6,1330,25,350,325,"Altura",88
"Z.brevicaudata",0.0950192069849701,1175.72190590744,221.6,1330,25,350,325,"Altura",110
"Z.brevicaudata",0.0880818716172874,1158.82502142639,221.6,1330,25,350,325,"Altura",84
"Z.brevicaudata",0.0853129487048889,1186.89074706019,221.6,1330,25,350,325,"Altura",101
"Z.brevicaudata",0.0845781772597165,1172.98143187415,221.6,1330,25,350,325,"Altura",104
"Z.brevicaudata",0.0741244411500433,1127.21536454562,221.6,1330,25,350,325,"Altura",93
"Z.brevicaudata",0.0740254704673031,1159.75566292021,221.6,1330,25,350,325,"Altura",86
"Z.brevicaudata",0.0766767545147061,1103.71531738958,221.6,1330,25,350,325,"Altura",98
"Z.brevicaudata",0.0702593399653679,1150.55043483793,221.6,1330,25,350,325,"Altura",80
"Z.brevicaudata",0.0724981209604822,1100.27570810457,221.6,1330,25,350,325,"Altura",95
"Z.brevicaudata",0.09512817797164,1021.95241238379,221.6,1330,25,350,325,"Altura",84
"Z.brevicaudata",0.0901765430413147,1098.11046585208,221.6,1330,25,350,325,"Altura",82
"Z.brevicaudata",0.0683725219596015,1069.84150591637,221.6,1330,25,350,325,"Altura",79
"Z.brevicaudata",0.0946100967147258,1120.49423043503,221.6,1330,25,350,325,"Altura",75
"Z.brevicaudata",0.0631463502545464,1106.8277696249,221.6,1330,25,350,325,"Altura",90
"Z.brevicaudata",0.0746549653573515,1067.69913759334,221.6,1330,25,350,325,"Altura",92
"Z.brevicaudata",0.0705859117752645,1192.11088350067,221.6,1330,25,350,325,"Altura",151
"Z.brevicaudata",0.0873313675262979,1179.32215180384,221.6,1330,25,350,325,"Altura",92
"Z.brevicaudata",0.0793233408906354,1136.0768898998,221.6,1330,25,350,325,"Altura",74
"Z.brevicaudata",0.0784070719943524,1093.11253119859,221.6,1330,25,350,325,"Altura",128
"Z.brevicaudata",0.0782163003082984,1094.96983004159,221.6,1330,25,350,325,"Altura",65
"Z.brevicaudata",0.086120721348802,1144.6403152628,221.6,1330,25,350,325,"Altura",46
"Z.brevicaudata",0.0947502204433255,1145.05135929619,221.6,1330,25,350,325,"Altura",79
"Z.brevicaudata",0.0837680227655309,1066.78317612191,221.6,1330,25,350,325,"Altura",85
"Z.brevicaudata",0.0787241104756608,1193.15914706553,221.6,1330,25,350,325,"Altura",80
"Z.brevicaudata",0.0630915283885005,1102.14004599742,221.6,1330,25,350,325,"Altura",103
"Z.brevicaudata",0.0736726091742409,1165.26522403227,221.6,1330,25,350,325,"Altura",75
"Z.brevicaudata",0.0787789770826274,1153.57892232207,221.6,1330,25,350,325,"Altura",122
"Z.brevicaudata",0.087452387625942,1081.63610549176,221.6,1330,25,350,325,"Altura",102
"Z.brevicaudata",0.0790896288762555,1034.65674475982,221.6,1330,25,350,325,"Altura",87
"Z.brevicaudata",0.0791571042916617,1177.56106082915,221.6,1330,25,350,325,"Altura",79
"Z.brevicaudata",0.0730589506419005,1029.87041543472,221.6,1330,25,350,325,"Altura",79
"Z.brevicaudata",0.07826544302478,1171.47308729553,221.6,1330,25,350,325,"Altura",74
"Z.brevicaudata",0.0723517555689153,1196.48933812028,221.6,1330,25,350,325,"Altura",97
"Z.brevicaudata",0.0815252124178638,1242.58423932456,221.6,1330,25,350,325,"Altura",111
"Z.brevicaudata",0.0701868558812812,1146.44039320547,221.6,1330,25,350,325,"Altura",82
"Z.brevicaudata",0.0831329242413274,1131.4331714289,221.6,1330,25,350,325,"Altura",93
"Z.brevicaudata",0.0849126322441215,1161.42034612589,221.6,1330,25,350,325,"Altura",80
"Z.brevicaudata",0.0902162216502572,1104.32760908156,221.6,1330,25,350,325,"Altura",86
"Z.brevicaudata",0.0732972546199175,983.975847038071,221.6,1330,25,350,325,"Altura",82
"Z.brevicaudata",0.0861107568408026,1120.71666108367,221.6,1330,25,350,325,"Altura",82
"Z.brevicaudata",0.0736945073787164,1163.05514245574,221.6,1330,25,350,325,"Altura",87
"Z.brevicaudata",0.0797656369308012,1019.78052625249,221.6,1330,25,350,325,"Altura",93
"Z.brevicaudata",0.0737036167774859,1133.59201791394,221.6,1330,25,350,325,"Altura",105
"Z.brevicaudata",0.102663595699133,1086.3765334015,221.6,1330,25,350,325,"Altura",81
"Z.brevicaudata",0.0851862921269173,1090.32374098539,221.6,1330,25,350,325,"Altura",69
"Z.brevicaudata",0.0772413001264056,1047.47019362845,221.6,1330,25,350,325,"Altura",68
"Z.brevicaudata",0.0637149096799929,1166.96346264387,221.6,1330,25,350,325,"Altura",66
"Z.brevicaudata",0.0757441626167231,1085.04244366601,221.6,1330,25,350,325,"Altura",98
"Z.brevicaudata",0.0793325844932436,1058.6695014462,221.6,1330,25,350,325,"Altura",90
"Z.brevicaudata",0.0773894125205811,1049.65572152176,221.6,1330,25,350,325,"Altura",87
"Z.brevicaudata",0.0817796716296734,1062.33281535578,221.6,1330,25,350,325,"Altura",82
"Z.brevicaudata",0.0910042956292976,1065.37454399469,221.6,1330,25,350,325,"Altura",82
"Z.brevicaudata",0.0822064560063709,1086.71351395567,221.6,1330,25,350,325,"Altura",98
"Z.brevicaudata",0.10558397629253,1123.2352871606,221.6,1330,25,350,325,"Altura",75
"Z.brevicaudata",0.0826073119521089,1133.23056467741,221.6,1330,25,350,325,"Altura",75
"Z.brevicaudata",0.0645268878464075,1043.59284189981,221.6,1330,25,350,325,"Altura",90
"Z.brevicaudata",0.0759213915601086,1154.95200596159,221.6,1330,25,350,325,"Altura",80
"Z.brevicaudata",0.0704720832674016,1075.80057141905,221.6,1330,25,350,325,"Altura",81
"Z.brevicaudata",0.0799953443791328,1070.84298242213,221.6,1330,25,350,325,"Altura",81
"Z.brevicaudata",0.0896456109806503,1100.77206558499,221.6,1330,25,350,325,"Altura",67
"Z.brevicaudata",0.0838893278858602,1131.58853464043,221.6,1330,25,350,325,"Altura",59
"Z.brevicaudata",0.0650899394856172,1130.04876922609,221.6,1330,25,350,325,"Altura",98
"Z.brevicaudata",0.083120791703088,1103.13896503691,221.6,1330,25,350,325,"Altura",93
"Z.brevicaudata",0.0702696829542791,1114.67110390885,221.6,1330,25,350,325,"Altura",85
"Z.brevicaudata",0.108273627651503,1146.63839319181,221.6,1330,25,350,325,"Altura",76
"Z.brevicaudata",0.0894126235920687,1176.51955488782,221.6,1330,25,350,325,"Altura",86
"Z.brevicaudata",0.0752805317085108,1107.025236234,221.6,1330,25,350,325,"Altura",126
"Z.brevicaudata",0.0948782366976444,1076.66980548233,221.6,1330,25,350,325,"Altura",78
"Z.brevicaudata",0.0761004418796722,1119.52637515938,221.6,1330,25,350,325,"Altura",87
"Z.brevicaudata",0.075823861823187,1062.35791164283,221.6,1330,25,350,325,"Altura",84
"Z.brevicaudata",0.0788158703643726,1143.40283085529,221.6,1330,25,350,325,"Altura",97
"Z.brevicaudata",0.0693911412980414,1192.5300705904,221.6,1330,25,350,325,"Altura",115
"Z.brevicaudata",0.0851684924068766,1078.58543827987,221.6,1330,25,350,325,"Altura",87
"Z.brevicaudata",0.0946898081411635,1116.01607948484,221.6,1330,25,350,325,"Altura",68
"Z.brevicaudata",0.0651911621195322,1207.86320382906,221.6,1330,25,350,325,"Altura",80
"Z.brevicaudata",0.0737448393762278,1095.96915236649,221.6,1330,25,350,325,"Altura",84
"Z.brevicaudata",0.0965254334338058,1054.96452170543,221.6,1330,25,350,325,"Altura",72
"Z.brevicaudata",0.0821708638609518,1081.60469258405,221.6,1330,25,350,325,"Altura",85
"Z.brevicaudata",0.0862358340008816,1127.38494274773,221.6,1330,25,350,325,"Altura",70
"Z.brevicaudata",0.0826980695802067,1078.67507440857,221.6,1330,25,350,325,"Altura",67
"Z.brevicaudata",0.0858576406289383,1325.32719891186,221.6,1330,25,350,325,"Altura",90
"Z.brevicaudata",0.0632197797557235,1180.87141035621,221.6,1330,25,350,325,"Altura",101
"Z.brevicaudata",0.0887357207563762,1124.44778283293,221.6,1330,25,350,325,"Altura",83
"Z.brevicaudata",0.0959770451770413,1279.55409298759,221.6,1330,25,350,325,"Altura",88
"Z.brevicaudata",0.0870056287299134,1143.92664532114,221.6,1330,25,350,325,"Altura",75
"Z.brevicaudata",0.0943562384217568,1235.57026790711,221.6,1330,25,350,325,"Altura",98
"Z.brevicaudata",0.078568439597346,1114.14163870482,221.6,1330,25,350,325,"Altura",92
"Z.brevicaudata",0.083613901702492,1148.20914971976,221.6,1330,25,350,325,"Altura",106
"Z.brevicaudata",0.0815713358931564,1108.09357210111,221.6,1330,25,350,325,"Altura",89
"Z.brevicaudata",0.0668936377780591,1146.07684048507,221.6,1330,25,350,325,"Altura",92
"Z.brevicaudata",0.0904790000457612,1058.01052141132,221.6,1330,25,350,325,"Altura",68
"Z.brevicaudata",0.079088110078831,1093.82914891944,221.6,1330,25,350,325,"Altura",78
"Z.brevicaudata",0.09828668179925,1114.43096381533,221.6,1330,25,350,325,"Altura",95
"Z.brevicaudata",0.0905642968450292,1129.71999607905,221.6,1330,25,350,325,"Altura",87
"Z.brevicaudata",0.0878210061356843,1159.12191367029,221.6,1330,25,350,325,"Altura",86
"Z.brevicaudata",0.0871407247368955,1190.1987473009,221.6,1330,25,350,325,"Altura",91
"Z.brevicaudata",0.0908663006285067,1063.60437297223,221.6,1330,25,350,325,"Altura",89
"Z.brevicaudata",0.0871809697041729,1078.84432651417,221.6,1330,25,350,325,"Altura",69
"Z.brevicaudata",0.0854240131810687,1076.8861729446,221.6,1330,25,350,325,"Altura",80
"Z.brevicaudata",0.0807781298080769,1049.61798565928,221.6,1330,25,350,325,"Altura",93
"Z.brevicaudata",0.0733905625393183,1144.06815697413,221.6,1330,25,350,325,"Altura",95
"Z.brevicaudata",0.118254678515925,1077.91230881642,221.6,1330,25,350,325,"Altura",177
"Z.brevicaudata",0.0683420280621125,1039.49934515438,221.6,1330,25,350,325,"Altura",102
"Z.brevicaudata",0.0667534033671991,1134.93574366835,221.6,1330,25,350,325,"Altura",90
"Z.brevicaudata",0.0848383327001568,1181.75939910701,221.6,1330,25,350,325,"Altura",90
"Z.brevicaudata",0.0750664529350173,1154.57894999882,221.6,1330,25,350,325,"Altura",87
"Z.brevicaudata",0.0918384336868279,1163.14306834098,221.6,1330,25,350,325,"Altura",97
"Z.brevicaudata",0.0833833599461333,1155.08609728442,221.6,1330,25,350,325,"Altura",99
"Z.brevicaudata",0.0768867657075861,1071.68974966203,221.6,1330,25,350,325,"Altura",106
"Z.brevicaudata",0.0901013399727739,1179.88559296417,221.6,1330,25,350,325,"Altura",83
"Z.brevicaudata",0.074288275141006,1126.18406642127,221.6,1330,25,350,325,"Altura",110
"Z.brevicaudata",0.0693298957579891,1012.12374992494,221.6,1330,25,350,325,"Altura",70
"Z.brevicaudata",0.0677710921764497,1152.10038902803,221.6,1330,25,350,325,"Altura",93
"Z.brevicaudata",0.0847863083088896,1098.82188127586,221.6,1330,25,350,325,"Altura",78
"Z.brevicaudata",0.0789020869086959,1043.49846315313,221.6,1330,25,350,325,"Altura",90
"Z.brevicaudata",0.0879147735137882,1145.72209822143,221.6,1330,25,350,325,"Altura",127
"Z.brevicaudata",0.0726288039866427,1128.19637953614,221.6,1330,25,350,325,"Altura",90
"Z.brevicaudata",0.067868299205776,1129.63302249965,221.6,1330,25,350,325,"Altura",80
"Z.brevicaudata",0.0689226142116015,990.996033843503,221.6,1330,25,350,325,"Altura",84
"Z.brevicaudata",0.0769775848631207,1164.33618254341,221.6,1330,25,350,325,"Altura",76
"Z.brevicaudata",0.0850957199708767,1134.95466932508,221.6,1330,25,350,325,"Altura",91
"Z.brevicaudata",0.0721980916873629,1165.17435991441,221.6,1330,25,350,325,"Altura",118
"Z.brevicaudata",0.0797324850048893,1078.62435675044,221.6,1330,25,350,325,"Altura",74
"Z.brevicaudata",0.0812470741351439,1147.47747395087,221.6,1330,25,350,325,"Altura",112
"Z.brevicaudata",0.0750336599260233,1090.61663926309,221.6,1330,25,350,325,"Altura",87
"Z.brevicaudata",0.100554389707043,1092.67924333801,221.6,1330,25,350,325,"Altura",90
"Z.brevicaudata",0.0892078513734336,1069.88110992014,221.6,1330,25,350,325,"Altura",102
"Z.brevicaudata",0.080585528286646,1128.20156323847,221.6,1330,25,350,325,"Altura",99
"Z.brevicaudata",0.09676231016208,1184.98803604048,221.6,1330,25,350,325,"Altura",103
"Z.brevicaudata",0.0857849425895321,1092.87770253677,221.6,1330,25,350,325,"Altura",92
"Z.brevicaudata",0.0825506136197039,1069.36316853724,221.6,1330,25,350,325,"Altura",85
"Z.brevicaudata",0.0970214207015261,1076.27874174171,221.6,1330,25,350,325,"Altura",79
"Z.brevicaudata",0.0781081166782838,1214.86357722501,221.6,1330,25,350,325,"Altura",91
"Z.brevicaudata",0.0682436024969028,1101.20651498978,221.6,1330,25,350,325,"Altura",101
"Z.brevicaudata",0.0831162068552035,1248.32590120365,221.6,1330,25,350,325,"Altura",93
"Z.brevicaudata",0.0845100336915951,1107.90594802,221.6,1330,25,350,325,"Altura",66
"Z.brevicaudata",0.0792766935349922,1105.50032685416,221.6,1330,25,350,325,"Altura",86
"Z.brevicaudata",0.0868271157167507,1164.52713175644,221.6,1330,25,350,325,"Altura",92
"Z.brevicaudata",0.0811127639460139,1235.23416320332,221.6,1330,25,350,325,"Altura",70
"Z.brevicaudata",0.101779177198522,1119.24999197824,221.6,1330,25,350,325,"Altura",120
"Z.brevicaudata",0.0993854722300579,1154.40100406144,221.6,1330,25,350,325,"Altura",126
"Z.brevicaudata",0.0951174616258444,1166.07105251681,221.6,1330,25,350,325,"Altura",90
"Z.brevicaudata",0.089655410056161,1199.94198200396,221.6,1330,25,350,325,"Altura",77
"Z.brevicaudata",0.0852328739901576,1086.10126039521,221.6,1330,25,350,325,"Altura",128
"Z.brevicaudata",0.0883545441138468,1128.36283463591,221.6,1330,25,350,325,"Altura",85
"Z.brevicaudata",0.0899721723267961,1077.01467331776,221.6,1330,25,350,325,"Altura",79
"Z.brevicaudata",0.0917505692380381,1156.72260903801,221.6,1330,25,350,325,"Altura",94
"Z.brevicaudata",0.0850346812127353,1111.69162256953,221.6,1330,25,350,325,"Altura",96
"Z.brevicaudata",0.0781083182495847,1088.09689688759,221.6,1330,25,350,325,"Altura",87
"Z.brevicaudata",0.106410112329164,1140.37239030698,221.6,1330,25,350,325,"Altura",89
"Z.brevicaudata",0.0736202381198346,1219.12036883716,221.6,1330,25,350,325,"Altura",92
"Z.brevicaudata",0.075011849481819,1027.58513116442,221.6,1330,25,350,325,"Altura",103
"Z.brevicaudata",0.0812993928882011,1039.08966005879,221.6,1330,25,350,325,"Altura",103
"Z.brevicaudata",0.0917980092588834,1142.4632998504,221.6,1330,25,350,325,"Altura",100
"Z.brevicaudata",0.0660057768001002,1029.72396661802,221.6,1330,25,350,325,"Altura",83
"Z.brevicaudata",0.0898750599889668,1096.50741391288,221.6,1330,25,350,325,"Altura",93
"Z.brevicaudata",0.0767629239226772,1158.43670613435,221.6,1330,25,350,325,"Altura",99
"Z.brevicaudata",0.0874683011233533,1127.1190378316,221.6,1330,25,350,325,"Altura",78
"Z.brevicaudata",0.0793216787735247,1107.90821599825,221.6,1330,25,350,325,"Altura",101
"Z.brevicaudata",0.0771960089173163,1109.60765793736,221.6,1330,25,350,325,"Altura",102
"Z.brevicaudata",0.0830387073664118,1068.36780229441,221.6,1330,25,350,325,"Altura",83
"Z.brevicaudata",0.0803588511573985,1107.00532877315,221.6,1330,25,350,325,"Altura",75
"Z.brevicaudata",0.0842464707587694,1220.70452419347,221.6,1330,25,350,325,"Altura",99
"Z.brevicaudata",0.0722159166648856,1152.99719076555,221.6,1330,25,350,325,"Altura",72
"Z.brevicaudata",0.0881225240895982,1151.45977388132,221.6,1330,25,350,325,"Altura",90
"Z.brevicaudata",0.0846178750219009,1128.67532061029,221.6,1330,25,350,325,"Altura",101
"Z.brevicaudata",0.0762392404747619,1120.99873121681,221.6,1330,25,350,325,"Altura",112
"Z.brevicaudata",0.0867086862107026,1149.11948533919,221.6,1330,25,350,325,"Altura",68
"Z.brevicaudata",0.110057816126067,1162.96732368087,221.6,1330,25,350,325,"Altura",88
"Z.brevicaudata",0.0942049571772107,1198.9709617753,221.6,1330,25,350,325,"Altura",90
"Z.brevicaudata",0.0645194178407864,1202.09531520411,221.6,1330,25,350,325,"Altura",55
"Z.brevicaudata",0.0838994415031692,1088.01119882934,221.6,1330,25,350,325,"Altura",74
"Z.brevicaudata",0.0926782850818352,1136.23622035468,221.6,1330,25,350,325,"Altura",76
"Z.brevicaudata",0.0958609286026909,1120.55155531886,221.6,1330,25,350,325,"Altura",96
"Z.brevicaudata",0.0916907455367117,1157.69077965707,221.6,1330,25,350,325,"Altura",80
"Z.brevicaudata",0.0779331448018262,1213.87286308931,221.6,1330,25,350,325,"Altura",118
"Z.brevicaudata",0.0720559779548683,1135.40247674998,221.6,1330,25,350,325,"Altura",96
"Z.brevicaudata",0.0830666890610698,1138.4252747273,221.6,1330,25,350,325,"Altura",110
"Z.brevicaudata",0.0834643794345537,1092.89162827143,221.6,1330,25,350,325,"Altura",82
"Z.brevicaudata",0.0829864792656596,1172.99364433448,221.6,1330,25,350,325,"Altura",97
"Z.brevicaudata",0.105424709874554,1256.26633210404,221.6,1330,25,350,325,"Altura",80
"Z.brevicaudata",0.0699688013521662,1083.08437360496,221.6,1330,25,350,325,"Altura",92
"Z.brevicaudata",0.0709114531764387,1191.69859301645,221.6,1330,25,350,325,"Altura",98
"Z.brevicaudata",0.0788671695889571,1213.16985689832,221.6,1330,25,350,325,"Altura",78
"Z.brevicaudata",0.0839970273708136,1104.91593571601,221.6,1330,25,350,325,"Altura",78
"Z.brevicaudata",0.0863458980609506,1093.31353456967,221.6,1330,25,350,325,"Altura",81
"Z.brevicaudata",0.0918002113286355,1158.7598210943,221.6,1330,25,350,325,"Altura",84
"Z.brevicaudata",0.0899830340750199,1144.67771386128,221.6,1330,25,350,325,"Altura",84
"Z.brevicaudata",0.0905011102760411,1078.75110516947,221.6,1330,25,350,325,"Altura",85
"Z.brevicaudata",0.077085098550888,1173.83192514796,221.6,1330,25,350,325,"Altura",146
"Z.brevicaudata",0.0678034267242658,1130.01796906361,221.6,1330,25,350,325,"Altura",80
"Z.brevicaudata",0.0903807162759588,1166.4238611855,221.6,1330,25,350,325,"Altura",79
"Z.brevicaudata",0.0912540652300196,1068.75194993317,221.6,1330,25,350,325,"Altura",86
"Z.brevicaudata",0.0863510836529869,1099.57368628724,221.6,1330,25,350,325,"Altura",215
"Z.brevicaudata",0.086381806655446,1120.45314433272,221.6,1330,25,350,325,"Altura",126
"Z.brevicaudata",0.0817655057695146,1186.26489154473,221.6,1330,25,350,325,"Altura",74
"Z.brevicaudata",0.0772890509531959,1126.3984177121,221.6,1330,25,350,325,"Altura",85
"Z.brevicaudata",0.0956300060279118,1094.13910803448,221.6,1330,25,350,325,"Altura",122
"Z.brevicaudata",0.087658551342809,1096.31720094115,221.6,1330,25,350,325,"Altura",104
"Z.brevicaudata",0.0849633723979185,1045.02042560608,221.6,1330,25,350,325,"Altura",69
"Z.brevicaudata",0.0945185054993003,1168.26771656003,221.6,1330,25,350,325,"Altura",96
"Z.brevicaudata",0.0961392510650687,1067.91113071632,221.6,1330,25,350,325,"Altura",110
"Z.brevicaudata",0.0855507395282133,1082.04597593294,221.6,1330,25,350,325,"Altura",93
"Z.brevicaudata",0.0859995220675576,1231.07870244722,221.6,1330,25,350,325,"Altura",94
"Z.brevicaudata",0.0798047278275378,1260.35931411793,221.6,1330,25,350,325,"Altura",139
"Z.brevicaudata",0.0790188390659953,1132.71323887506,221.6,1330,25,350,325,"Altura",98
"Z.brevicaudata",0.0778125883606804,1115.70276859298,221.6,1330,25,350,325,"Altura",81
"Z.brevicaudata",0.0833772499629654,1090.82564149843,221.6,1330,25,350,325,"Altura",74
"Z.brevicaudata",0.0763836503848736,1035.55870570642,221.6,1330,25,350,325,"Altura",92
"Z.brevicaudata",0.0855905182312642,1130.84225710741,221.6,1330,25,350,325,"Altura",92
"Z.brevicaudata",0.0717009583847819,1177.96601247057,221.6,1330,25,350,325,"Altura",79
"Z.brevicaudata",0.0659032327455201,1130.65029629306,221.6,1330,25,350,325,"Altura",101
"Z.brevicaudata",0.0752152680427793,1093.8125148984,221.6,1330,25,350,325,"Altura",98
"Z.brevicaudata",0.0747772221302194,1082.99815781631,221.6,1330,25,350,325,"Altura",86
"Z.brevicaudata",0.0718693942187967,1125.22494526569,221.6,1330,25,350,325,"Altura",66
"Z.brevicaudata",0.0670845081121758,1153.61216857814,221.6,1330,25,350,325,"Altura",85
"Z.brevicaudata",0.0878754720212238,1080.62175344231,221.6,1330,25,350,325,"Altura",78
"Z.brevicaudata",0.093909552641306,1213.20992957622,221.6,1330,25,350,325,"Altura",93
"Z.brevicaudata",0.0769176287453573,1027.91730374855,221.6,1330,25,350,325,"Altura",99
"Z.brevicaudata",0.0740059612432613,1217.06573144818,221.6,1330,25,350,325,"Altura",76
"Z.brevicaudata",0.0900659317919793,1079.84088804194,221.6,1330,25,350,325,"Altura",97
"Z.brevicaudata",0.0696003847987137,1063.43482674685,221.6,1330,25,350,325,"Altura",77
"Z.brevicaudata",0.100002255248633,1135.94165606606,221.6,1330,25,350,325,"Altura",294
"Z.brevicaudata",0.070859623220658,1178.85820454947,221.6,1330,25,350,325,"Altura",75
"Z.brevicaudata",0.0852319397550844,1149.69011758612,221.6,1330,25,350,325,"Altura",85
"Z.brevicaudata",0.0601710366582889,1190.69034013105,221.6,1330,25,350,325,"Altura",83
"Z.brevicaudata",0.0904502609694736,1208.48043375531,221.6,1330,25,350,325,"Altura",80
"Z.brevicaudata",0.0728540219929712,1079.27069895276,221.6,1330,25,350,325,"Altura",85
"Z.brevicaudata",0.0850402750649125,1100.12006755211,221.6,1330,25,350,325,"Altura",88
"Z.brevicaudata",0.0753100082961172,1164.3529309938,221.6,1330,25,350,325,"Altura",82
"Z.brevicaudata",0.0775554916924708,1089.34866696847,221.6,1330,25,350,325,"Altura",79
"Z.brevicaudata",0.0902108092894627,1097.76202886952,221.6,1330,25,350,325,"Altura",80
"Z.brevicaudata",0.0876023500652026,1138.88309658913,221.6,1330,25,350,325,"Altura",107
"Z.brevicaudata",0.0741258586870538,1083.06736760017,221.6,1330,25,350,325,"Altura",91
"Z.brevicaudata",0.0757849511861457,1145.16428563697,221.6,1330,25,350,325,"Altura",95
"Z.brevicaudata",0.0754577543254654,1151.6314310251,221.6,1330,25,350,325,"Altura",100
"Z.brevicaudata",0.0853996624464318,1232.77184430302,221.6,1330,25,350,325,"Altura",91
"Z.brevicaudata",0.0697801986412947,1006.18339767393,221.6,1330,25,350,325,"Altura",91
"Z.brevicaudata",0.0667521044802937,1118.07421170938,221.6,1330,25,350,325,"Altura",125
"Z.brevicaudata",0.0679976042422111,1096.63504669563,221.6,1330,25,350,325,"Altura",92
"Z.brevicaudata",0.0673344890017146,1089.22080693212,221.6,1330,25,350,325,"Altura",69
"Z.brevicaudata",0.0880691035523477,1087.73349521341,221.6,1330,25,350,325,"Altura",80
"Z.brevicaudata",0.085955649773026,1166.30576331886,221.6,1330,25,350,325,"Altura",118
"Z.brevicaudata",0.0838742212317933,1109.77938008517,221.6,1330,25,350,325,"Altura",112
"Z.brevicaudata",0.0787981425351651,1136.12889299742,221.6,1330,25,350,325,"Altura",88
"Z.brevicaudata",0.115317930890348,1104.96352534116,221.6,1330,25,350,325,"Altura",74
"Z.brevicaudata",0.0789537587023371,1077.57942969263,221.6,1330,25,350,325,"Altura",92
"Z.brevicaudata",0.0706018801704085,1156.45023353358,221.6,1330,25,350,325,"Altura",87
"Z.brevicaudata",0.0953219557655615,1099.89909807163,221.6,1330,25,350,325,"Altura",97
"Z.brevicaudata",0.08671709325157,1115.93476348648,221.6,1330,25,350,325,"Altura",104
"Z.brevicaudata",0.0822925606906566,1136.11768007195,221.6,1330,25,350,325,"Altura",99
"Z.brevicaudata",0.0858359936872985,1175.60381872576,221.6,1330,25,350,325,"Altura",81
"Z.brevicaudata",0.088008810871501,1192.17821290802,221.6,1330,25,350,325,"Altura",100
"Z.brevicaudata",0.061734473289619,1111.56612163466,221.6,1330,25,350,325,"Altura",94
"Z.brevicaudata",0.116029549792101,1178.28742408556,221.6,1330,25,350,325,"Altura",110
"Z.brevicaudata",0.0688915644469119,1137.80623783277,221.6,1330,25,350,325,"Altura",414
"Z.brevicaudata",0.0844380326390664,1060.90794993035,221.6,1330,25,350,325,"Altura",95
"Z.brevicaudata",0.0884936641866537,1122.11927489817,221.6,1330,25,350,325,"Altura",76
"Z.brevicaudata",0.0919616709433286,1144.39345348099,221.6,1330,25,350,325,"Altura",107
"Z.brevicaudata",0.0777844019188165,1071.57153755491,221.6,1330,25,350,325,"Altura",78
"Z.brevicaudata",0.0773180592856435,1123.47965078664,221.6,1330,25,350,325,"Altura",83
"Z.brevicaudata",0.0831894731849337,1077.91464326507,221.6,1330,25,350,325,"Altura",75
"Z.brevicaudata",0.0707377577303544,1074.27167796846,221.6,1330,25,350,325,"Altura",169
"Z.brevicaudata",0.077955162817181,1096.33374154815,221.6,1330,25,350,325,"Altura",98
"Z.brevicaudata",0.0669972797782957,1192.9449527256,221.6,1330,25,350,325,"Altura",106
"Z.brevicaudata",0.0890077022495415,1067.25032672212,221.6,1330,25,350,325,"Altura",107
"Z.brevicaudata",0.0747680890153247,1084.86179409169,221.6,1330,25,350,325,"Altura",87
"Z.brevicaudata",0.0766181972632829,1114.08646838573,221.6,1330,25,350,325,"Altura",118
"Z.brevicaudata",0.0751714986202851,1037.88679365893,221.6,1330,25,350,325,"Altura",92
"Z.brevicaudata",0.0759622710412045,1140.2810181738,221.6,1330,25,350,325,"Altura",87
"Z.brevicaudata",0.0800762051591538,1144.20406020498,221.6,1330,25,350,325,"Altura",84
"Z.brevicaudata",0.0830728518092176,1046.65607692572,221.6,1330,25,350,325,"Altura",88
